novelid,title,author,tags,synopsis
7755508,宝贝又说我们不熟（gl）,赵二月,豪门世家、情有独钟、天作之合、青梅竹马、成长、校园,"●已完结《和暗恋的上司同居后》
——
《宝贝又说我们不熟gl》食用指南：
本文不沾男，双洁，1V1、HE
直球受×高冷攻、小太阳×口嫌体正直
豪门贵女×破产千金
——本文文案——
江城谢家唯一的血脉简蕴时，豪门贵女，为人清冷孤傲、桀骜不驯，寻常人难以接近。
简蕴时的青梅竹马，落魄千金姜言溪除外。
姜言溪的一切，简蕴时都给予回应。
姜言溪说话，简蕴时打岔。
姜言溪微笑，简蕴时脸红。
姜言溪被别人告白，简蕴时瞬间红温炸毛。
然而当旁人问起两人关系如何，矜贵的简大小姐冷淡道：“我跟她不熟。”
后来听说两人吵架，姜言溪当场垂泪，简蕴时又是擦泪又是道歉，哄了好久才把姜言溪哄好。
吃瓜群众：不儿，你俩到底在玩什么play？
——
姜言溪家里破产后，一夜之间狼狈无比。她和青梅简蕴时的关系也降到极点，从前好到睡一张床，如今两人谁也不让着谁。
但她们的关系在某天稍微缓和了一点。
那天游乐场，姜言溪带着目的跟简蕴时告白。绚烂的烟花下，简蕴时凝住呼吸。
后来姜言溪说：“那天的告白是骗你的，当时只是为了甩开追求者。”
简蕴时头也不回地离开， 直到看到姜言溪身边出现另一个漂亮青梅，简蕴时攥着拳头走向姜言溪，然后把人儿抱在怀里。
姜言溪：你不是说跟我不熟吗？
简蕴时：我装的，现在忍不住了。
-
西西里风神岛的火山会遇见为她长明的太阳吗？
—
已完结《和暗恋的上司同居后》
求收藏！！！
阴湿敏感Sub狗妹×高智精英Dom御姐
黏人忠诚puppy×斯文败类master
正文酸涩慢热，1V1，双C，差10岁，晚八点
/
十五岁那年，市长千金孟斯汀在放学时和一个女人擦肩而过。女人西装革履，清冷疏离，冷峻的侧脸让她心动不止。
晚上回去她便做了一个漫长而又刺激的梦，醒来后她大汗淋漓地呼吸。
完蛋，她好像对那个女人一见钟情了。
不久后，孟斯汀在法院又看到了女人。女人冷脸宣读被告犯下的种种罪状，把小小的她迷得七荤八素。
女人离开后，她躲在角落里哭得几乎窒息。她没再见过女人，但此后她的所有梦，都是这个女人。
/
孟斯汀毕业那年，去了一家律所实习，律所的合伙人之一名叫傅锦懿。浔城傅家，赫赫有名的律政世家，傅锦懿更是业界有名的红圈律所顶级合伙人。
同时，傅锦懿也是她暗恋多年的女人。
当她坐上傅锦懿的劳斯莱斯，律所的同事窃窃私语：“这实习生给傅律下了什么药，冰山傅律怎么对她这么好？！”
孟斯汀表示：被暗恋的姐姐特殊关照，这也太幸福了吧！今晚就梦自己是姐姐最疼爱的小狗嘿嘿
/
即将沦为无家可归的实习生时，孟斯汀可怜巴巴地向傅锦懿求助。她想住傅锦懿市中心的大house，想做傅锦懿的室友。
傅锦懿冷淡地表示：“抱歉斯汀，我是女同性恋，你跟我住不太方便。”
孟斯汀强打起精神说：“傅律，我是直女，没关系，我会注意分寸。”
傅锦懿：“好的，住吧。”
孟斯汀欲哭无泪。直女装姬见多了，怎么还有人姬装直女的？！为爱装直未免也太惨了吧！但是和姐姐做室友真的好幸福，已经幸福到躲厕所里哭了。
///
直女下属搬来家里那天，傅锦懿的生活开始新鲜起来。小她十岁的女孩和她共处一室，孤寡多年的她，看着年轻又有朝气的身体，难免在很多时刻浮想联翩。
哪怕对方，是个小她十岁的直女。
她在家里各处地方都安装了隐蔽的摄像头，包括，那个直女的卧室。
一个混乱的酒后，她情难自禁地吻上醉倒的下属。抚摸着这具年轻的身体，燥热难耐的心驱使她做了荒唐事。
很久以后，她冷静地跟好友真情吐露：“虽然听起来很荒谬，但我确确实实喜欢上了一个直女。”
“我还想让她，做我的狗。”
/
“斯汀，乖，爬过来，叫。”
/
［我希望你宣判我无罪，我希望在你眼中，我是我］
/
差10岁
孟斯汀×傅锦懿
/
食用指南：
1,会有一些案子，主感情
2,1V1，微微酸涩文，不沾男
3,大概就是master和puppy玩游戏的故事吧，puppy眼里只有master，只会傻笑，master勾勾手，puppy做什么都乐颠颠的
/"
4435163,求求你离婚吧,白日葵,豪门世家、破镜重圆、恋爱合约、天作之合、正剧,"从安溪七岁认识岑舸，十八岁与岑舸交往。
从初见开始，直到二十四岁为止，她做了岑舸十七年的舔狗。
都说舔狗舔狗，舔到最后，应有尽有。
但安溪不是，她舔到最后，尊严尽失，遍体鳞伤。
二十四岁那年冬天，安溪车祸流产，母亲重病垂危，她跪在漫天大雪里，绝望求助那个自己爱了半辈子的女人。
电话打了一遍又一遍，终于被接通，可岑舸开口的第一句话却是：“离婚了就不要再打来了。”
那年冬天的雪很大很大，天寒地冻，遍地白霜。
安溪在刺骨的冷寒里，彻底死了心。
五年之后，安溪再次回国，有夫有女，家庭美满，事业小成，是小有名气的实力派女演员。
偶然再遇岑舸，安溪勾唇一笑，落落大方：“岑总，好久不见。”
岑舸被她吸引得移不开目光。
也是一年大雪纷飞的冬天，岑舸拉住安溪的手，低声请求：“回到我身边，好吗？”
安溪轻轻一笑：“抱歉呢，不好。”
简言之就是一个哭天喊地的追妻火葬场文，本文又名《老婆再爱我一次》
【扫雷】古早狗血，力度10000X10000，无脑雷文，剧情狗/屎，通篇鬼扯，渣女贱女,未看文勿评论，体面一点，不然傻/逼作者会骂人。
HE不变，BE党勿入，不可能BE的，你说一万遍我也不可能BE，就是这样。
【标注】1.同性可婚，女女科技生子。
2.温暖小虐文，插刀大甜饼，追妻火葬场。
3.女主后期假结婚，双洁。
本文这周四，5月14日入v，当日三更~
----------
接档新文《和直女癌谈恋爱后我气死了》
顾染，含着镶钻金汤匙出生的顾家大小，从小锦衣玉食，受尽千般宠爱。
可怜年幼丧父，其母又体弱多病，难以长命。顾家偌大家业，竟无人接手。
顾昔陈，贫民窟里的高智商天才，自小聪明绝顶，智力过人。
可惜无父无母，只与残疾奶奶相依为命。
为保住家业，顾母将顾昔陈接入顾家，对外宣称是顾家流失在外的长女，
实际上却是签订终身劳务协议，令顾昔陈为顾家终身打工。
于是，七岁的顾染，与十七岁的顾昔陈相遇了。
初见那天，顾染对顾昔陈毫无好感，只嫌弃她穷酸，呆板，以及说话结巴。
但这个穷酸话少的老女人实际上聪明，上进，能力超凡。
顾染开始暗恋她。
顾染十六岁那年，顾母病逝，顾昔陈发誓会照顾顾染一辈子。
于是十八岁时，顾染向顾昔陈表白。
顾昔陈：“我只把你当妹妹。”
顾染一气之下，推倒了顾昔陈。
“现在还是妹妹吗？”
顾昔陈：“你觉得不是就不是吧。”
顾染：“？？？”
骄纵但漂亮大小姐X聪明但直女癌狗女人
年上，十岁年龄差。
小甜文。"
3380932,重生后发现全世界都想害我[gl],柒殇祭,豪门世家、异能、重生、复仇虐渣、轻松,"【如无意外日六千，每天中午十二点。新坑《你在时光深处gl》求预收啦！】
富二代唐晓染上辈子以为自己能败家到一百岁。
结果她二十一岁生日那天就死了——
凄凄惨惨地在出租屋里没了命，电视上还放着她家破产新闻。
重生回二十岁那年，她发誓要避开悲剧，但是……自己身上仿佛多了什么奇怪的开关——
#我一听新闻就知道你们上辈子是不是想害我#
#新闻一响我就忍不住要占某人便宜？？？#
……为什么一听新闻就发现全世界都想害我？
妈耶！救命！我只是想当一个富·活到老·二代而已啊！求放过！
阅读指南：
①这篇文定在3.22入v，到时候掉落三发更新！！希望大家支持！以及v后防盗设定是购买达百分之八十，时间四十八小时，提前告诉你们这个消息的我真是个天使！我相信你们会爱我的！
②本文cp：苏苏苏宠宠宠略有个小毛病的萧总x发现自己有异能的怂包富二代唐晓染
③你们可爱的作者我又回来了！希望大家爱我！爱我和我的梗！么么叽！
④谢绝扒榜！喜欢我就收藏我的专栏呀！爱你们！爱百合频道的所有小天使！
本宝宝的专栏"
3973742,蚊香牌女主[快穿],苍翼之狼,快穿、轻松,"——————
自从绑定系统后，林柒兢兢业业的完成任务，费尽功夫替女主维护世界之子的光环，结果每次到了情缘的环节，幺蛾子就出来了。
林柒（绝望脸）：统子统子！那些女主都弯成蚊香了情缘怎么搞啊！
系统：你上呗。
林柒（一脸懵逼）：哈？
女主（拼命点头）：好啊好啊！
林柒（垂死挣扎）：那世界线怎么搞？
系统：改百合线喽。
世界一：末世称霸文-末世苦逼普通人x被陷害未来丧尸君主
世界二：修仙升级流-魔道残魂魔尊x正道未来仙尊
世界三：兽世np文-银狼女兽人x被迫np的倒霉现代穿越者
世界四：大逃杀文-古堡骷髅兵x吸血鬼的猎物少女
世界五：古代灵异文-守陵人x守墓犬
世界六：古代争霸文-女扮男装丞相x女扮男装身份暴露的前太子
世界七：七人修罗场
——————
ps：1v1
新人新书，请多指教
——————
作者君隔壁的文《掐断男主那颗小苗！[快穿]》，正在激情（佛系）连载中，欢迎收藏
简单粗暴的完结法——将男主掐断在小苗期
——————
林桐猝死了，扑街在了键盘上。
死前，她唯一的执念就是完结了自己正在写的那篇文，保全她绝对不坑的招牌。
所以当一个名为‘宁可烂尾也不太监’的系统找上门的时候，林桐毫不犹豫的点头答应了和它签约。
林桐：完结嘛，我最擅长了！尤其是后宫文男主！
统子（虚心求教）：怎么做？
林桐：掐断男主的xx啊！
统子：……
统子：w(゜Д゜)w！！！
统子：那女主怎么办！
女主笑而不语。
林桐笑而不语。
统子：……
统子：嗝……狗粮真饱……"
4506487,修罗场攻略[修真],一身疯骨,强强、前世今生、穿越时空、仙侠修真、轻松,"【看到不喜欢的地方请立即停止，点击退出或者右上方的‘…’拉黑作者，不要浪费自己的钱和时间（重要的话说三遍），彼此放过，谢谢】
*精分x切片（后期攻会变成一个人，是1v1）
*攻略修真界五大美人，你将收获全套致命修罗场
祁清和她最爱的就是在同一个游戏里控着三个号去跟不同的人结交，并且往往给自己编一段荡气回肠的故事和背景，精分玩儿得溜溜的。
后来……她的马甲掉了。
再睁开眼时，她出现在了一个全新的世界，唯一的任务就是：
【攻略修真界五大美人】
祁清和：……有趣。
如何才能在一众的美人间周旋，身处修罗场而保命？
祁清和瞧了瞧自己那随着游戏带来的一众金光闪闪的满级号，若有所思。
这是考验她演技的时候了。
后来……浪断腿的祁清和瞧着面前几个面熟的女人，陷入了深深的沉默。
稍等，别上锁，让我再编个故事先。
————————
剧本暂定：
缥缈出尘蓬莱仙x外柔内刚世家小姐【覆手翻云】
妖娆狠辣招魂师x冷清正直玄山道君【执念成魔】
妙手回春小仙医x狠辣黑化魔族女帝【散尽修为】
凶猛暴戾女将军x骄矜高傲掌权公主【俯首弯腰】
潇洒不羁散修仙x软弱羞怯宗门弟子【一夜白发】
（顺序和剧本可能会变）
阅读指南：
①祁清和=大佬+精分（没得心）
②攻=切片+忠情
③前生今世
④过程be，结局he，请刀中寻糖
去留随君意，养肥无需说
坑品有保证，咕咕玻璃心"
3172124,天道师恩gl,太阳菌,虐文、阴差阳错、仙侠修真、相爱相杀、正剧、师徒,"阅读指南：
1.并不是什么很正经的修仙文冏rz
2.有女女生子，不喜误入
3.虐文，狗血，he，慎入！！！
4.本菌围脖，八根乌鸦
连载新坑→《天生一对》温柔正直俏狼君×妩媚撩人狐媚妻"
3411631,和暗恋对象隐婚以后gl,柿原纯,生子、豪门世家、婚恋、甜文、轻松、暗恋,"接档文《含羞草的撩妻进化史gl》含羞草精受vs腹黑人精攻
顾时初暗恋左诺以多年，糊里糊涂的一场醉酒后，她收到了上司的一纸婚姻契约。
婚后，俩人相敬如宾。
直到有一天，左诺以的白月光回来了，顾时初不得不退位离开。
左诺以找到了她，惊讶的看着她六个月大的肚子。
时初：我只是长胖了。
左诺以一脸冷漠：跟我回家。
微博：柿原纯
◆扫雷必看
◇生子，1V1主受
◇爱狗血，HE，双洁超甜
◇偏执霸道宠妻攻VS软萌可口人 妻受
◇别问为什么百合能生子，因为作者喜欢呀
◇bug、抓虫请友情提出或提醒，比心心
◇作者豆腐心，谢绝写作指导，文明看文
基友的文
《有条蛇精总想盘我gl》by娜小在
《老婆每天都想超度我》by茶与非鱼
《恶毒人设又崩了[娱乐圈]》by笑蓝
《新上司是我渣过的前任》by南宫凡水"
627604,江湖（GL明星文）,宁远,情有独钟、天作之合、天之骄子、轻松,【本文原名《御姐江湖》】
4486339,男主后宫都是我的[穿书],云离游,仙侠修真、甜文、穿书、爽文、轻松,"【高亮加粗】本文买股文，介意慎买。
为保证后看的小读者有阅读体验，请看完的小可爱尽量别剧透哟~笔芯~
【专栏新文《渣过的前任都来了》求收藏~】
一觉醒来，顾玖歌穿成了种马男频小说的男主妹妹。
没多久，顾玖歌发现男主哥哥原本的后宫们对哥哥毫不上心，她们似乎移情别恋了。
顾玖歌暗中调查后宫们移情别恋的对象时，骇然发现后宫们对她的衣食住行、感情生活等产生了浓厚的兴趣。
甚至，对她的各种关怀也格外让人受宠若惊。
看她馋了，亲自洗手做羹汤？
看她冷了，亲自暖床做暖炉？
看她寂寞，亲自欺身……
顾玖歌（惊慌jpg.）：等等！她们移情别恋的对象……难道是我？
食用指南：
1.【高亮】非NP  1V1
2.世界观非古代 在架空的现代都市
4.喜欢请留下收藏，么么哒~
5.专栏也求收藏呀~"
4690975,渣了美强惨女主后[快穿],琼玖谦,打脸、系统、甜文、快穿、轻松、美强惨,"颜汐在快穿世界扮演炮灰渣渣，在主角还没成长起来的时候欺负她，羞辱她。
颜汐想，任务可以完成，但这么玩多没意思啊。
拳打脚踢的欺负太低能了，从精神上碾压对方才是最高境界。
她强势把主角变成她的忠实小跟班之后再一脚踢开，让主角变成她毫无底线的小跟班，最后嫌弃主角不行、没本事，再把主角一脚踢开，让主角活在求而不得的痛苦之中。
每一步都进行的很顺利，只是，为什么主角会突然就偏执了，硬是拽着她不让走了...
主角跪在颜汐的面前：只要你不离开我，你想要什么我都给你！但——只要你想跑，就别怪我打断你的腿。
世界一：
颜汐是豪门千金，主角是以私生女被送来，但其实是来路不明的小可怜。
夜半无人时，她让和主角在走廊狭路相逢，颜汐拽着主角的衣角，摆出纯真可爱的表情，缱绻温柔地说道：不过是臭水沟里的虫子，难道真想飞上枝头变凤凰，有意思！
女人偏过头，看着那只抓着自己的犹如豆腐般软嫩光滑的手，脑子里只剩下她莹润着淡白光泽的肌肤，以及那张微微嘟翘的红润的唇——这些都无数次出现在她的梦里。
后来，主角夺回了实权，将早就去了国外的颜汐找了回来。
她将当年颜汐送给自己的项链亲手戴在了颜汐的脖子上，哑着嗓子道：小汐，您不要我了吗？
PS：颜汐不是颜绪的孩子，杨茴也不是颜绪的孩子！两者没有任何关系！就是青梅竹马小伙伴。
系统：？？？
……
《诱陷》 基友（豆米吃火锅）的连载文，甜文哦
资深颜狗向莱，日常就只有两件事：1、画画。2、用画画赚来的钱，养游戏里各式各样的漂亮纸片人老婆，左拥右抱独享天伦！
直到她遇见了魏珺，一个无论是颜值还是气质都疯狂戳她心巴上的女人。
这还玩什么纸片人！
向莱直接自信：嗨，老婆！
她约魏珺吃饭，说要感谢她帮忙找书。
魏珺妆容精致，踩着优雅步伐准时赴约。但一整场的话都很少，甚至错手打碎了桌上的杯子。
向莱明白，魏珺有些社恐而已。
她可怜巴巴地说自己失业了，可不可以去她的公司上班。
魏珺二话不说，立刻安排她去自家公司报道。但每每路上遇到，她总刻意避开视线，神情淡漠。
向莱明白，魏珺不想让大家知道她是走关系进来的。
她不小心扭到了脚。
魏珺柳眉紧锁，一把将她打横抱起匆忙赶往医院。但在她满心欢喜以为魏珺心里有她的时候，魏珺又把她推回了朋友的位置。
向莱……什么也不明白了。
魏珺忽远又忽近，若即又若离，向莱猜不透她究竟对自己有没有兴趣。
终于有一天，魏珺压在她耳边，抑制不住似的低低表白：“我喜欢你。”
可向莱却已经发现，在魏珺心底，其实一直都藏着另一道遥不可及的白月光。
心房就那么点位置，向莱洁癖又小气，才不愿意跟人共享。
她忍住酸涩，决定先下手为强，故作洒脱地跟魏珺笑着告别：“魏小姐，这一切只是为了创作，现在取材结束，我们到此为止。”
走的那天很应景地下了场大雨，她堪称狼狈地离开了这座城市。
向莱决定从此封心锁爱，回到老家继承家业经营民宿。
爬爬山写写生，重新养养纸片人老婆，不亦乐乎。
但悠闲的好日子没过多久，有人直接找上了门。
有些日子没见，女人好像清瘦不少。墨发如瀑披散，清丽的眉眼半笼在阴影里。
对上向莱的视线时，那双墨瞳里浮上浓郁而克制的情愫。
“你好，”魏珺站在门边凝望她，一字一句地轻声说，“我来住宿。”"
